account_id,customer_id,card_number,account_type,account_tier,account_standing
3fc6a122-2f82-4a09-a8bc-6c9730a6c06a,b957b360-5468-4f0a-95ce-9608748a7c42,5188-1342-6453-9024,credit,platinum,red
663578dd-f3d8-4ba2-bb83-85c1e5c18e5d,bf195427-cf8f-43a8-ac89-a9e89c159354,5551-6800-4221-0923,credit,bronze,yellow
58e55d0c-1ae7-483e-b910-7508518e90dc,50922e3f-174a-4e15-8361-65e1dd6285a0,5294-1489-1782-3917,credit,gold,yellow
83879698-cbb0-4638-81e7-9e57c843b63e,66bb2670-b4ca-40e6-a454-04140a9b0d20,5579-1462-6027-1318,credit,silver,yellow
8ad317d2-3fbe-42f4-80c8-58cf33db34e5,392fe5ad-6f3f-455e-97ab-5dfbc05a4ef8,5135-3839-1421-7085,debit,silver,yellow
4e287816-ee03-49aa-9fc9-6163e6753a34,9748105c-38ce-4f88-a2d9-8a93338f792e,5417-9384-7122-8988,credit,gold,red
53a80f0f-c871-41ec-bc5d-c5ec1a3f0d85,4d446c9c-caaa-4f33-ad92-4b982090bea7,5456-9968-0842-2676,credit,platinum,red
7db2eff2-0d58-4661-882b-87bf7e3c8f77,be1af21c-5331-46db-a20a-6b4ed10ddd2d,5331-1767-8060-3566,debit,silver,yellow
ac94f8a6-f214-424d-9f08-58a036f06926,bc5e6644-d4ff-40c1-b0fe-23bd27d1f90f,5146-5186-9622-4117,credit,gold,green
7ee9327a-3182-4a78-8599-fb689b44b590,6bade3c7-868c-486c-b9ed-b010e66047b7,5276-5318-3334-2017,credit,silver,green
11094034-4c4f-4e1e-bd58-33f6153bbd87,19922758-0b33-4c63-b831-d2acc9d4ec48,5225-7853-9384-7904,debit,gold,green
481916a2-eccc-4b3d-947d-f20055cd6edb,60d6d94e-379c-476c-8142-9344c7365f34,5290-2361-3404-8121,debit,silver,yellow
0baa1ef6-4f50-4e2a-8859-a1ec41529057,fe139687-8209-4a9d-802e-65aad200c514,5210-2036-4581-1568,credit,silver,green
29e2e65e-f24c-4050-9643-0c43a6f9582a,da814313-ca07-4f57-b67a-242b9888e9b9,5395-6368-1303-3720,credit,silver,green
fb80f940-8fe0-4b64-a94f-b58069f756c5,82ea7544-21c7-4d6e-9a8d-816bd637663b,5267-2860-4020-2964,credit,platinum,green
962f48b1-137b-4878-a21b-62750acc8204,5ffa70e0-1a23-4b36-bd87-b0c692620571,5155-2823-6102-6491,credit,silver,red
cd527b89-8519-40da-9e1f-b4187c5b0621,94b235ea-8758-48f0-a7c1-e297508ddef3,5294-9838-6021-6630,credit,silver,red
90f5ab96-a737-4f83-866c-4053e97932b1,6f58c5f3-b801-4595-910a-b04ea2e8d901,5264-7504-9578-3813,debit,silver,yellow
59bcb132-c713-4357-9b6a-1b8a9ab1005b,58c613eb-86da-4243-87ba-3bd7104e64fa,5390-8001-8011-9075,credit,gold,red
43266d8b-f10b-479b-80fc-37a8edb04ed2,2f4d8f76-b178-40a0-a05c-594f78821159,5317-0526-9994-9838,credit,platinum,green
c4cedcba-4fdf-44d2-a27c-29918ca21423,de505572-1331-4d65-9973-bc132bba1849,5599-3749-0794-9544,credit,platinum,yellow
9188c5c4-0758-43e3-8b56-723b43694a4d,8440af1b-9375-4d87-98cf-5b0319563455,5127-9876-2023-3275,debit,platinum,green
85abff40-ebd5-4759-8302-3171ff6370a4,ac8a06b0-541c-47f1-ada9-45ee08f2cfe0,5389-2284-8176-8692,debit,bronze,green
4f5a774f-f401-403f-897d-ac14fd2a966e,759ad5d6-eae5-48de-a9ee-0b2e209d012f,5410-6289-9959-1903,debit,silver,green
600de51d-d599-46ff-9987-7dad332220ba,86b4e121-4f12-417a-8f29-947f1997bde8,5278-1055-7796-5099,debit,gold,red
9d363124-483a-4ff7-99be-aafa24f97aed,ff6d25ae-b5f1-457a-9ac2-ee149c1cca1a,5474-0788-0100-1449,debit,silver,green
0b3e9944-261b-4bad-a269-b4140b5fb56a,7dd63fb1-a684-4c3c-9daa-c443475bc296,5597-5344-6045-3323,debit,platinum,green
99a303e0-0a8e-457a-82b5-450443593c4f,ebac09af-a960-4b4c-9e51-5ce43013e3df,5136-9166-5004-9862,debit,bronze,yellow
0f4b9e84-468b-4401-8fb4-8835dd219a50,4ba6f130-918d-40a6-aa13-ab7fee536c7f,5532-6906-8320-2315,debit,silver,green
9b9d8fa8-804c-4340-a7e8-6a759fff3a8f,5ad1962d-c34c-4203-b795-8af14acbb743,5481-7379-3076-8530,credit,gold,red
82a72bb6-22d7-4df2-8fa5-aa6553c8e0ef,c263f583-530e-433e-abf5-9117f61708ca,5161-9324-9273-1623,debit,silver,green
eaff8bab-31d5-4f19-a638-dbf692916fdf,75b574df-5d6a-4eaf-9294-64a2a1095066,5542-8918-3045-2187,credit,gold,yellow
418436e7-7994-45f7-9b68-51890fdac075,a3db6d99-1e47-4b00-97e0-81ba789c8ba3,5399-7040-3549-0312,credit,bronze,yellow
ecb1d3c0-10a2-4ae1-8736-d6c68eeb4ba8,3fda56a4-58cb-43ae-91b2-fb199bad949a,5504-7755-9219-0497,debit,bronze,red
01bbe5c1-9900-49ca-8022-2747c0f21d27,12bca997-e323-49e8-849b-dbfe040d84e5,5256-4209-0602-0748,debit,platinum,yellow
411676bc-b79f-41dd-9370-2115ecf84135,90beae88-0166-44a2-bb19-cca33083ee56,5234-1205-9749-9634,debit,silver,red
8b22d58a-d4e3-4d83-829c-48f5cbdecc3c,d6646f7d-7b81-421e-9084-d8c491789412,5293-1977-1403-0755,credit,silver,red
6e9e2542-a701-4677-b48d-fde27063eaa2,56f0b443-2edd-4d36-ab29-f0219df00982,5594-5117-5474-9080,debit,silver,yellow
8bbd254f-003d-450b-99b3-6be93ce41706,2cb5b36e-538d-4cf6-9e7d-dc6c1a3f4005,5381-5674-8111-3401,debit,platinum,green
5df34df9-272c-4977-b909-4c354ccedbd0,c5080aaa-f062-4a30-b912-e98184dac81c,5403-5801-0489-4335,credit,bronze,yellow
c1e19fe8-cd19-4687-9008-659e5b446f3e,302affea-0b3f-45f6-b54d-9f3d744f9afc,5593-0323-1114-7602,debit,platinum,green
abe55128-431c-4934-8428-9ff0ef6b185b,e3b10b23-23c3-4d6b-97fb-9756fe9f8d5d,5215-2463-9910-3331,credit,silver,green
56a120d4-3fe1-4fb6-ac34-1c7e309ad8c5,d380c12b-a271-46a1-8816-fa412370533c,5491-2294-7966-5382,credit,silver,green
10c4fbd3-a17d-4753-a4e3-d91386a70b15,498607e8-5c1e-4d40-a4d6-d3acb5071460,5164-7129-3919-2150,credit,platinum,green
af0f7769-0abb-467d-b320-5eaf5f4ba261,9479dc30-08e5-45dc-9d68-5a2f72e8dbe6,5255-5184-5259-1763,credit,platinum,green
c417f6c9-84b6-4079-b3f6-e048c95d528b,5052d7c2-5677-4079-ada9-394c07c4df26,5412-3519-9755-6178,debit,bronze,red
acf10548-d342-48cf-92c3-93fe387a0d64,a00c40ce-c048-4ba6-bb2d-30f9363bae1e,5491-7836-1828-6625,credit,platinum,red
e729bc08-5894-4175-a861-6ddafb0ad8f9,997ca883-f597-442c-95d7-b41441684144,5105-9844-3629-0090,credit,bronze,yellow
041d44df-af07-4da5-abe8-4305929b4980,6abd4407-48cb-4a21-b94a-bf89ac361509,5344-8386-1551-7072,credit,platinum,green
b91b5ae2-d65e-410d-98b2-e60010ef1210,f2f3498f-91a0-40f9-8614-7cf6856e9fb1,5271-0484-0148-3292,debit,gold,red
0e6aa003-297d-4961-af1b-a0e4e7bc454a,b47603b1-35b6-4200-8cee-267a48577d9a,5384-9278-1554-8564,debit,bronze,green
86b7d694-af5f-4759-ab24-a1a60852e7e4,978e31df-d108-4ef6-b1d8-79bf6971ee6c,5351-5142-8295-9893,debit,gold,red
8fa4ac28-1ce1-4639-95ad-378190c1ee06,aa9f3a97-3017-4849-8735-cd3e1318fc8d,5407-0813-5548-7594,debit,gold,yellow
67600816-f626-4a18-a9ed-136eea05ce28,d28a44f1-4284-48b9-8c98-4f9c41c76d76,5393-2819-7573-1274,debit,gold,yellow
3216260b-2f85-4dd0-99de-357a3dfc6854,a0cc7ef5-6e82-49a3-ae8b-fab605253cfe,5512-9598-3239-6698,credit,bronze,green
6ed4eec6-6e85-40cd-acf5-0676c8d7e7af,b895ce17-5b25-4560-9c17-734e31ce5b25,5491-0703-2682-7431,debit,bronze,red
fca1d5b9-849b-4b42-92b7-0e22e60127d1,cd9ce15a-cf3c-4863-abc4-4e8c23c85ace,5264-7945-7744-6808,debit,bronze,red
7b713f2a-ee94-447e-9592-be8a42d57e60,ab5658e5-1c34-4dd7-93b8-3d32fa0d0f6f,5141-5008-9109-4219,credit,gold,red
5bfde9a0-b835-49b6-b480-c0d648e09d14,0b62c377-300c-4edc-ad3b-4f8c4a2d5e60,5462-3305-7686-3113,credit,silver,green
6395a56c-06ab-4f02-ab5a-df450a781318,5677dd4d-d24d-44c8-9281-4d5be171f8b1,5392-1799-6527-5131,credit,bronze,green
a4f5a1d9-2a4d-4709-87ce-15e49b893238,db9c8373-6526-46e0-bf7a-be396467ca17,5382-3816-9955-9705,debit,silver,yellow
12f54790-9597-4f61-9382-585a183cbb86,89166735-fa16-47f1-972b-68e337fa3567,5260-2048-7656-3877,debit,platinum,yellow
0502c341-1205-4331-b61a-1f104141ed55,e2ba4e09-0da5-47d1-83b0-d7d03d046c0e,5209-1317-5802-6612,credit,gold,yellow
12f7a2b2-d1ab-489f-a5cf-09bba5beef39,0b9a2bdb-e98d-4e8b-bb33-190bece7be86,5195-4437-0524-3968,debit,silver,green
8bbfbad1-58f8-4e85-8c7f-96475af69694,92600003-4782-4f36-80b0-beb5b267bca2,5437-8676-7747-8962,credit,silver,yellow
909ab8d7-aa99-4f65-aa8e-0ce861b24194,35222990-8152-4332-9a34-d133ccc2cd9e,5373-6568-0052-3042,debit,gold,red
a0684a27-f16d-4f82-a25d-1eec7655f0b6,28680251-b593-4e25-8953-e30f9fc25602,5265-1477-3193-9078,credit,platinum,yellow
ad4c5870-717a-4e71-88b6-a6a078804f08,8cc86ef1-a72b-411b-9fb1-433eee27e93b,5360-1360-9670-4395,credit,silver,red
bf6c6458-a29e-45ad-83ae-2cd92b990c9a,4c9d4aa4-8fcb-47a6-85b1-bebb4fdd5e0b,5241-4948-4674-4137,credit,bronze,green
fe96dbb0-7478-438f-9bbf-1c46e314a04f,05da07fb-afac-405a-890e-dd3867148cc0,5425-9922-3552-1311,debit,silver,red
c92cc2de-d82e-452a-8900-fd724094ebf5,8d2b2c7e-305f-413a-8e2e-b0816abe783b,5399-9714-4073-5736,debit,bronze,yellow
06114085-45af-41cb-86dd-b52ae37a60a5,2a4940c1-a17b-47ac-b707-d1eab898ee38,5405-3216-6927-9929,credit,gold,red
c41ec062-c925-45a4-bb45-edebbc158960,c01d4964-8e94-4a52-b2ad-5f62fec6caaf,5260-8461-5780-0186,debit,bronze,green
806c7966-946e-424e-8fe9-fe4a25dd73cc,e3ba0426-17f5-488a-9f05-c127d4aff77c,5230-5141-0175-2575,credit,gold,yellow
8a0f5f83-5702-47ac-8fbf-51f572eccc2a,9ce6206a-93a0-4dc3-a649-333e033206fe,5441-2159-2569-5579,credit,platinum,green
3c35a014-745c-4ce8-9999-4ebff9a25a60,331fd6d4-bce0-47bd-ae9f-39af5342a740,5324-3799-3089-3918,debit,gold,red
425fb1ca-05f9-4f5a-ae3e-2aa448ecc868,89c8e09e-9777-40e4-8ece-dc7b148c9d40,5544-6729-9640-3141,credit,platinum,red
2a7dd458-6059-40d6-956e-e9af7436ecdd,503889fd-3268-4faa-8103-e4995e5df109,5115-7309-4766-8847,debit,platinum,green
410ed98f-57f3-4504-852a-dc80855292a8,2d079b10-335e-41c9-b5c7-ee1e5a6710fb,5389-2685-3417-1296,credit,gold,red
01583e0b-e93c-4bda-adaa-da3350093b2a,62c037f3-2096-46e4-9ea4-d41cd5588cf0,5564-2861-6434-8411,credit,silver,red
9fd9f97e-f88a-4a09-97e4-0f1d34ff2f90,6385dcea-4bbe-4cdc-b843-e6b097330e63,5155-0693-7617-7207,debit,platinum,yellow
f70d18b0-9558-4cb9-8fd4-a12f2fcda7fa,f666fb83-3a91-4fab-ae45-667fef2115e8,5303-9773-9811-6469,credit,platinum,yellow
13a05754-8640-4560-b6eb-e6c32a662087,b6c710dc-d98f-4850-8250-09c7387abc63,5151-7935-6326-7984,debit,gold,yellow
bdf4fff5-d041-4b9c-a285-03150f8a1de5,35b6d6b3-266c-4908-b385-998eca3c4233,5152-8149-9614-4860,debit,bronze,yellow
14c522cd-f4ac-41e4-9952-cc69c66e2c02,f84e8778-397f-4aa3-a419-c2bbf796e87a,5434-6061-9436-2561,debit,bronze,red
327a1f7c-cce8-4bf0-bab9-123bbf05dcee,58c08da2-0124-4e15-bac1-29af79f6f408,5541-8931-9426-4175,credit,bronze,green
04fe084c-f1cd-4a06-ae5a-cb9f7c0238c3,fb9af13f-b615-46a2-b07c-2acbe5936b61,5534-7685-6137-8817,credit,silver,yellow
540f4177-e954-4ebe-83c7-2e36e916b873,4b0271f9-49f7-41c8-b7a1-c4bee19e7170,5153-1001-7398-9726,credit,gold,red
9e2dddb0-4871-4d8a-9889-cf1a5ad03794,743756d1-048e-4ffc-bb9b-3e0a1fb30eb5,5399-9342-3238-4311,debit,gold,yellow
aa789773-f3d4-42ca-86e9-1031eeb35b9c,431598fb-849c-4a8d-911a-7d3e6298db52,5245-7441-3289-0192,debit,silver,green
64485c88-b100-434a-a1db-2826ee76a2d7,c3e3d0f8-1d43-4000-9a7a-d11c7b4529f3,5589-0002-1627-0601,credit,platinum,red
8b44e7cf-d33a-4cef-bec9-492b53346c83,5682cacb-6c05-4f9c-9efe-fdecc64a16d9,5588-1894-8688-9967,debit,bronze,green
344e4da4-e9fe-4086-9567-bde79746276c,c001d077-d608-42c8-bd80-167fe89a1236,5545-9402-3841-6919,credit,silver,yellow
4926ba63-c28f-405d-9042-71f919187489,b5ebf018-1db9-49bb-8330-ba9c454355ca,5586-2319-9149-7746,debit,bronze,green
55087739-1164-4f66-a579-386ce275a047,4441cbb8-b6f1-42df-860c-497ad2d70c72,5236-0377-9757-5070,credit,gold,yellow
f954825c-a54a-4119-9f32-4d41e59046ca,5231ee29-e558-45c4-9b94-7baed5d499db,5106-9679-5355-0243,debit,platinum,green
d2135173-01dc-4f3b-8922-cf0a8d184785,132b0813-6d86-4290-964a-404410b6d2b1,5404-0760-0277-0403,credit,platinum,red
50c10598-4443-4231-bfd8-445962c020fa,193af64a-254f-41cb-8f90-7628f2547fbc,5277-4072-9223-7551,credit,gold,green
87d94aa4-b63d-49d6-ab81-42a2c39b2e34,600d1409-4816-43d2-8770-deb4d9dd1e7e,5254-3369-7882-7046,debit,silver,green
15bf4a6a-d92e-4d73-ba93-f90dca4975d0,78be8b61-bc26-4fd3-8a19-904371ddaece,5347-7648-0858-3944,credit,platinum,green
2351a366-9200-442a-9748-3daffbf3980e,37572d09-b763-4335-97ef-9ec332276f66,5470-0476-7325-4752,credit,silver,yellow
20c523dc-d7e6-4c67-af8a-594fd96b5170,56396747-ad04-4fd1-89ca-b94438240f84,5167-1447-2672-8649,debit,platinum,green
849ee781-31b1-4ff2-b5db-3ff6dc33ad56,82a3a50a-13a2-464c-857c-a631545428e9,5182-2395-3945-7872,debit,silver,green
07f12ae7-9a5f-4183-8ac5-a82fb43b75f6,95402251-8059-47c2-b9b6-b2263ea8c0fc,5528-6197-2525-4956,credit,platinum,green
69a9f24b-d685-4a71-a5cc-69958cff6fc1,6f34862d-3336-403f-a077-5e0e72ced505,5287-8951-7490-1062,debit,bronze,red
30e8ce1a-b8fd-4a94-b3e6-58e83d699429,097b9744-a6a6-4150-89bb-1c82b68625b4,5149-4884-7224-7244,credit,platinum,yellow
6ded22f4-9984-4266-b657-8e70c03ecf69,e29e5522-9188-43e1-99e0-1698f98256b0,5553-4878-7850-6350,credit,gold,red
92f13a6a-8102-41e6-9d60-9fafeea74ef0,cf6a6f4b-d5dd-4c8c-ad94-fe3923305580,5470-3655-1277-1343,credit,silver,yellow
29fb52ef-ae4d-4a40-9cf7-edca3f64a629,47c15e7c-55b9-4227-bddc-5e9ee37fac70,5129-6455-3177-9566,debit,bronze,green
86d66218-ac3d-4969-857a-62acf5ed3675,b7ee2c04-7588-41db-ba44-498fed6e63b5,5375-6903-3698-1133,credit,bronze,yellow
267e06d7-667a-4ae7-bb9a-ca9224fbcb89,696c90ae-932d-4565-ab89-783dd77825f8,5592-8236-1079-9122,credit,bronze,yellow
5de3f30c-233f-494c-9376-c478e77607a6,edcd5b70-5805-4ed8-846b-9e7e39d25369,5467-3891-2988-0102,debit,silver,red
4ccea8e9-0a1c-411f-8ba1-3917cd61dfbb,3a960a6b-d778-43df-9d07-1a03ac05c0a8,5186-5153-7700-0361,credit,silver,green
72d24b89-1907-4197-88ef-65d7a8f9f5ff,fd679399-b237-4b84-935a-29c3d8c3522d,5355-6553-1497-0253,debit,platinum,yellow
22ef214c-352d-4bb9-a1f4-25f8424d2d07,9e82f81b-03cc-4433-919b-04e2eefa5ec3,5307-9242-8646-6800,credit,bronze,yellow
83ee01bf-d047-4a24-a781-ddbc8fcd8c72,d062d73a-3cd6-4820-8a5a-3dd190bc3af3,5375-9188-4843-1747,credit,gold,green
23a98ff4-ad41-47fd-bdcd-dcd1d875b9db,b4766523-feb0-4ac9-9097-cbaa1d541652,5234-6102-5281-6775,debit,gold,yellow
14cff87b-e162-4abe-bc59-d9727163b3a3,b3df9ef4-d32d-4863-ad34-98855a5d540b,5511-3327-2855-3791,debit,silver,red
5996ed48-a0e6-4933-b6c8-66a12cb0660a,a6851b88-a389-4a12-9c91-2e0f19edf5bc,5297-7113-8445-7282,credit,gold,green
ee67c87c-0ba9-4081-b6b1-6f6c18be9a16,ce8fc004-ad72-47cf-82c2-d8565df88225,5282-0085-3159-8036,credit,platinum,green
54a0ee1b-8b27-499d-afad-c0f494c52e6c,d360d1d6-ac47-4f8e-8717-50e28dbb9f7c,5345-7523-6953-1065,credit,platinum,yellow
0cbf883d-bc13-4125-b536-411bc478d5db,cdca7057-ec3e-4496-b8f6-6a667297b94d,5394-7134-6470-0286,debit,gold,green
e246bdb3-b23d-4b51-9052-bb9dadf70009,9ff7e58f-97c5-4a3f-a9ac-b4c179552b5d,5336-2014-4856-7451,credit,platinum,green
3bf186c8-982f-4354-8811-3c47a151318e,5ff54a38-d5d9-4813-a65d-025a5d1f8d42,5370-7785-6972-5791,credit,platinum,green
1f59b6c1-9801-469e-9daf-15a288af8946,f6e93385-d67e-405f-b958-9c0f8e49a79a,5382-9608-0541-5587,debit,platinum,red
031abaca-6c7f-4d3f-b4a7-4771a2bbf837,ba53325a-9d9d-4db9-bbeb-d53a67c6e67d,5259-1583-1079-9112,debit,bronze,yellow
63b774d7-6024-463e-8f28-6ae2f6a18119,708371dd-1671-471a-8588-270e5646914c,5502-0371-4384-0613,debit,platinum,red
6a8ab7fa-fd6a-465b-99e6-3f8ad2a06c37,7d6677fd-e5d6-4afb-8249-fb1d75ef8bfb,5228-4499-9580-1150,credit,bronze,green
95374448-01ae-4818-9e15-1b1fa1daba18,30889c31-0d2e-42a3-9e02-8de000edce67,5109-7970-1355-8416,debit,platinum,red
4228120a-4ace-4ed5-bb1a-1ccbabbea9f6,3187eda8-7d80-40cd-a307-e24026584517,5570-4886-4524-1684,debit,silver,green
4ffb0dc9-1147-4b8b-a798-a49b078ab28e,9dc5ddeb-230a-4284-8b00-b3428a4f395b,5563-1204-0082-7394,debit,silver,green
ef528ec8-6458-440a-a3b9-d32d83ea1a3e,5a94fc67-9c11-42c9-8f23-0773b9a540df,5557-0329-6445-2030,credit,silver,yellow
614f5ae0-ca05-4a8e-a73c-3a2b9d3ab130,aa38aeac-4457-4e21-982b-3a73dda2b62e,5258-5943-9254-5786,credit,gold,green
b91d6743-4e6d-48a5-b472-c943344c5634,9dd353c2-05be-4817-87c2-1e29ca14bfac,5531-0753-5213-3424,debit,platinum,green
1d4ebaf3-624d-4cab-a9e8-538dbed2152c,7cb5f7c3-73d3-4251-be96-0f53139d66ef,5202-8724-1735-2850,debit,bronze,red
941ed844-10c0-4266-bcc7-1c909a440d2e,45579f8f-3b92-4b7a-9a3e-b11cc566ebe6,5360-3255-8952-7088,debit,platinum,yellow
2691715d-28b2-43eb-be6c-2c5a60b9d9db,6d3c941d-f6f3-4f31-b4f0-64391f12c3f6,5471-5414-1468-6081,debit,gold,yellow
daf290a2-cd96-457a-9b63-c0dc12993858,398b5786-fbe7-46ca-8203-7bbc60c4599e,5106-7755-4937-3859,debit,bronze,green
74f55a5f-f60a-4b03-9245-acf70b3afe5d,abf73f39-a919-4172-8c0a-be0532dfbf0f,5589-0121-6164-1264,credit,gold,green
0dc9b58d-f1c5-4143-8cdb-6c779f36d9c8,c8bd5833-89a0-40e6-b358-64b4109b2820,5225-9223-3291-4764,debit,silver,yellow
e184f38b-312e-404f-a3a9-f46167a3be64,e52b2e14-65a0-496e-b30b-277a905af8c3,5590-7769-0663-7392,debit,platinum,yellow
69df1b33-51d6-4f8a-9fe0-b9258c9087d7,ba682ebf-78d0-46b7-a452-2821fd0edbd8,5163-2639-6435-5982,credit,gold,green
d7472b83-655e-4d89-a563-59760b1910ee,e9b080be-ac1d-4800-9914-3ec037ae6336,5585-7951-9972-7725,debit,gold,green
a2c57f82-7562-44db-8e0c-f76fa9f37bbe,6bc121c5-bf36-4d05-a844-6887dfbc2195,5466-4080-6463-6245,credit,bronze,green
263b96bb-bf17-4a9e-9f2a-24a2bc715777,5a4b6400-ce70-4784-9328-17f6d2ca8e29,5107-5402-7381-2475,credit,silver,yellow
61c99a48-9897-4bfc-8a28-1a9064ba6dc9,6197c635-621b-4598-a0b4-95cbe25ee1fa,5481-6992-5836-3478,debit,gold,red
3e8fb072-3490-45dc-bf87-9fcfa3374ad7,3325d424-9fe0-4989-a28b-15d769f5b283,5381-4772-1894-6562,debit,gold,red
19602b52-2df4-45b9-b843-6a340e741a60,9a765823-4dd0-4b49-8bca-3f628640cd6b,5518-6538-7552-2377,credit,platinum,red
9b7d0243-fc6a-4f08-9962-0fecb8467f34,da4e9e75-6b8c-481c-b0b6-5f93813bc22f,5325-8608-1635-1526,debit,gold,yellow
2cbdcff2-83a1-43fd-89f9-e7319a9c9e32,139f6914-297b-42de-b398-2095a985bd86,5195-9403-3861-8847,credit,gold,green
6dd70a1b-3165-403a-ba6b-82296a828359,03ddde93-ba54-4837-b922-e3413ca393d1,5159-2466-3041-5567,credit,platinum,yellow
e43c4315-1a47-44fd-af08-696e0df246f0,154df739-d81d-4e85-9fc2-26ef5759fbcb,5232-2186-6975-3565,debit,silver,green
1ec8e14e-84a9-49db-87d4-182d97bbc34b,cc27e8f9-8da4-4be2-b8aa-5dfea6952099,5406-7202-4270-4858,credit,bronze,green
1cd9d482-ad64-4961-856a-c2e6c31689ad,ced3c595-6e28-4edf-b119-1ed07f182403,5144-3342-1873-4316,debit,bronze,yellow
f787702d-98ac-47cf-93aa-cfb3d1846d1b,a973fc01-27aa-4051-b7ce-7b72115c9c93,5211-1879-7370-0957,debit,gold,red
5c1f355d-54e8-4752-b800-ba2f3cdcd323,37202e2c-603e-4239-b500-00acea3c702b,5101-9557-8079-4568,debit,gold,yellow
7f51531b-5540-4a65-a89c-e522f361dad8,60d858cb-1a1b-466d-912d-b34cc406605e,5482-7096-3719-0515,debit,silver,red
ad55235d-74fa-4ac1-8954-bd845ef7599e,505778bd-fdd6-41f6-b2e3-bd5f6fb3c595,5434-0795-8039-9490,debit,silver,red
c1d53393-87d7-4c9a-8db4-3554fcbd8275,124daed9-1eb0-4970-82bf-4ecb9e3e9e27,5104-9042-8601-9655,credit,gold,yellow
39c22af1-07ad-40a3-a058-fe55b1909c37,6a01e67b-fb74-4a40-881d-abe6c80c7228,5293-3342-7797-4141,debit,silver,green
4983b6a4-83c3-4c63-957b-117dfe6e917b,10b878fd-fcbd-4455-98ea-1a76a91bba80,5461-8562-9733-2757,credit,bronze,green
9d3ed250-42b7-47ba-bed4-167722684323,68f181e2-a72a-4806-98ab-bf8fee192089,5391-3560-7669-4720,credit,bronze,green
65736183-2d14-4c8b-a51a-3327d4174811,05f2ae9e-d3d1-4914-a281-9731415a3d76,5518-6394-3962-7018,debit,platinum,red
eb0595d4-f446-46fc-87e6-27e905f5457a,49a3fea5-8789-4532-84f6-a096d7992888,5195-5316-7759-8391,credit,platinum,yellow
85e4227d-788e-4b49-93c2-a9a4b29d2db7,1286c833-9a11-405b-a91c-1aa473b4f0dc,5577-4064-1509-2809,credit,bronze,green
5357b080-cb06-4c17-85d4-9ea550035a41,3bda592f-ec13-4367-965b-0ba40c9039dd,5177-8511-9328-5451,debit,gold,red
85c5b621-9884-4d69-96d2-ef1b5601324b,1bd15e54-729b-4132-9b63-0c4757314ebd,5347-7239-4699-1864,debit,platinum,yellow
553f248e-51eb-4b10-9e8b-a835f2fb171f,c51b4565-a0f6-4293-aa13-b03b39bef601,5588-3638-9074-8537,debit,bronze,green
477e79a5-1a1e-49c2-ad56-ed3b26acaf7f,1f1b319e-222d-4c79-97d8-c225c7aa7ed0,5566-1253-1520-5914,debit,bronze,green
5d56452f-8c11-4fb8-99ce-081212d344b4,3a2bcc27-adf8-4220-a0a8-cab742913e28,5430-1119-6909-1259,debit,bronze,yellow
2c9c236b-62c8-4d66-87d2-4e81ab8462e3,95a6edce-b997-461a-88fa-29c16ddf6c4e,5106-9864-2519-4505,debit,gold,green
a9af547a-1361-43db-89ec-afa5c3a3ef53,3d157656-ce55-463f-94da-a203cec4efac,5109-5226-6111-7129,debit,silver,yellow
f8e3b722-a53a-486e-b4db-1e3b9da81948,6115f583-2c92-4c6d-949e-1b9ca814dc55,5360-3577-7128-6728,debit,platinum,yellow
a3812d40-a738-4a10-a91e-4396d425356c,7304f2c0-c0c5-4a32-be4d-d09428021dfc,5318-1195-6530-6739,credit,bronze,red
6baa8584-43cc-4e90-9a59-7909c340eaa8,e847f6b6-746b-4001-8960-b4996aba7b35,5507-0674-9176-6370,debit,silver,yellow
4aabce21-72ac-41f8-a628-96f6743f47db,b7676290-e5b0-4821-8913-cabf38bf5309,5218-7640-9138-7272,credit,gold,yellow
a0e5dd0d-c4f1-472e-8e13-2f90ca535281,a4b4430e-1079-4888-8976-97241d5cf2e1,5197-7597-0356-1947,credit,platinum,red
50f93af0-7d02-43d5-831f-25232f3c3690,d08d2e12-6404-4e64-acee-36e90ff3a254,5384-2104-0679-8686,debit,platinum,red
5c823376-fef5-4b19-8f22-e79e6b9cf7d1,5d1604bb-7209-4999-9b1e-5b93f0d95270,5185-7253-9016-1816,debit,gold,yellow
62f75c5c-8c69-4c34-a122-d4e91ce52ffa,43a0ed6f-97b5-4db3-a7b6-82474e2298ba,5391-4457-6889-3540,credit,bronze,yellow
5c617921-e2cb-4b5b-9c6c-76571fa0491b,8b78962d-0720-4edc-a9f9-476bfe99b44b,5582-5631-0557-3515,credit,silver,yellow
499b059b-a9a4-4eba-9914-ca3394b5ca32,67f6a9bc-64a7-4dde-a487-df9f3de75fc2,5484-7216-8020-6435,credit,bronze,yellow
8dc6a434-57fc-465d-a3af-7fd8786527d4,05705556-54c4-46b5-bde0-bfb9c6672217,5552-2985-6626-8976,debit,silver,yellow
de048b56-38c1-401b-95cb-c215469fe33a,efa65f70-fb25-4caf-94c7-e727c2752448,5139-9239-2093-2643,debit,bronze,yellow
fe9957dd-9ba8-49ea-b2a5-7a14612321d4,658be7de-db6c-4874-a4e0-4a08163ded72,5340-9377-0405-8834,credit,silver,green
c7dc1d86-a082-462f-8706-a87916eacbb6,b2230f6c-b85d-4e00-8cd8-160e47b85240,5526-6167-0254-6687,debit,platinum,green
